Time,Amount,Price,Side,ID
1545725260288,0.0100,417647,1,27779403
1545725260340,0.0001,417648,1,27779404
1545725261896,0.0080,417539,0,27779405
1545725261951,0.0220,417529,0,27779406
1545725262218,0.0101,417648,1,27779407
1545725262838,0.0022,417648,1,27779408
1545725264933,0.0504,417648,1,27779409
1545725267845,0.0160,417638,1,27779410
1545725267879,0.0079,417648,1,27779411
1545725269892,0.0380,417529,0,27779412
1545725270897,0.0014,417529,0,27779413
1545725271129,0.0016,417491,1,27779414
1545725272924,0.0301,417491,1,27779415
1545725273833,0.1670,417386,0,27779416
1545725273989,0.0090,417490,1,27779417
1545725275889,0.0211,417491,0,27779418
1545725275953,0.0100,417396,0,27779419
1545725276020,0.1677,417386,0,27779420
1545725276245,0.0042,417529,0,27779421
1545725276456,0.0101,417491,1,27779422
1545725276832,0.0080,417396,0,27779423
1545725276857,0.0012,417386,0,27779424
1545725276889,0.0010,417379,0,27779425
1545725276914,0.0341,417292,0,27779426
1545725276939,0.0600,417211,0,27779427
1545725277853,0.0800,417165,1,27779428
1545725278957,0.1057,417165,1,27779429
1545725279956,0.0080,417205,0,27779430
1545725280046,0.0020,417201,0,27779431
1545725280245,0.0080,417211,0,27779432
1545725284926,0.0080,417327,1,27779433
1545725284977,0.0010,417369,1,27779434
1545725285839,0.0302,417647,1,27779435
1545725285865,0.0600,417647,1,27779436
1545725285889,0.0733,417648,1,27779437
1545725290928,0.0160,417638,1,27779438
1545725290975,0.0052,417646,1,27779439
1545725293839,0.0031,417431,0,27779440
1545725293866,0.0059,417430,0,27779441
1545725298885,0.0011,417432,0,27779442
1545725299103,0.0288,417645,1,27779443
1545725300886,0.0101,417453,0,27779444
1545725301895,0.0360,417453,0,27779445
1545725305879,0.0050,417454,0,27779446
1545725307861,0.0059,417602,1,27779447
1545725308903,0.0031,417647,1,27779448
1545725308959,0.0109,417648,1,27779449
1545725312899,0.0100,417606,0,27779450
1545725315910,0.0019,417647,1,27779451
1545725315964,0.0025,417648,1,27779452
1545725317886,0.0080,417484,0,27779453
1545725317946,0.0080,417484,0,27779454
1545725317998,0.0080,417478,0,27779455
1545725318051,0.0080,417478,0,27779456
1545725325607,0.0076,417282,0,27779457
1545725325729,0.0100,417381,1,27779458
1545725325753,0.0010,417382,1,27779459
1545725330669,0.0011,417478,1,27779460
1545725331602,0.0080,417314,0,27779461
1545725336631,0.0101,417314,0,27779462
1545725336767,0.0069,417478,1,27779463
1545725337606,0.0130,417515,0,27779464
1545725340709,0.0002,417638,1,27779465
1545725350603,0.0031,417402,0,27779466
1545725350636,0.0080,417401,0,27779467
1545725350671,0.0019,417401,0,27779468
1545725354610,0.0080,417562,1,27779469
1545725354653,0.0080,417604,1,27779470
1545725354680,0.0181,417608,1,27779471
1545725354707,0.2000,417614,1,27779472
1545725354734,0.1753,417638,1,27779473
1545725354761,0.0200,417648,1,27779474
1545725361603,0.0080,417407,0,27779475
1545725361641,0.1090,417404,0,27779476
1545725361784,0.0100,417408,0,27779477
1545725372696,0.0080,417605,1,27779478
1545725376701,0.0080,417432,1,27779479
1545725389553,0.0400,417578,1,27779480
1545725389768,0.0031,417577,1,27779481
1545725389828,0.0069,417578,1,27779482
1545725396527,0.0410,417415,0,27779483
1545725396578,0.1120,417414,0,27779484
1545725402664,0.0080,417638,1,27779485
1545725402716,0.0080,417638,1,27779486
1545725402768,0.0340,417648,1,27779487
1545725407545,0.0383,417648,1,27779488
1545725415552,0.1077,417453,0,27779489
1545725415772,0.0343,417453,0,27779490
1545725415824,0.0080,417452,0,27779491
1545725415877,0.0080,417452,0,27779492
1545725415928,0.0080,417447,0,27779493
1545725415979,0.0600,417437,0,27779494
1545725416030,0.6390,417400,0,27779495
1545725417468,0.0080,417410,0,27779496
1545725417492,0.0065,417400,0,27779497
1545725422560,0.0430,417400,0,27779498
1545725422778,0.1254,417400,0,27779499
1545725422828,0.0600,417208,0,27779500
1545725423468,0.0010,417198,0,27779501
1545725423493,0.0091,417189,0,27779502
1545725423616,0.0100,417189,0,27779503
1545725425518,0.0080,417189,0,27779504
1545725426524,0.0022,417189,0,27779505
1545725429695,0.0060,417175,0,27779506
1545725429762,0.0020,417165,0,27779507
1545725429983,0.0027,417165,0,27779508
1545725430199,0.0080,417183,1,27779509
1545725430250,0.0060,417183,1,27779510
1545725430301,0.0100,417187,1,27779511
1545725430352,0.1500,417192,1,27779512
1545725431538,0.0860,417205,0,27779513
1545725431592,0.0080,417175,0,27779514
1545725432137,0.0080,417166,1,27779515
1545725432548,0.0180,417166,1,27779516
1545725433515,0.0101,417165,0,27779517
1545725434527,0.0030,417165,0,27779518
1545725434746,0.1266,417165,0,27779519
1545725434975,0.0224,417165,1,27779520
1545725435151,0.0386,417205,1,27779521
1545725435573,0.0052,417073,0,27779522
1545725437474,0.0080,417155,1,27779523
1545725437498,0.0505,417165,1,27779524
1545725437523,0.0028,417165,1,27779525
1545725438464,0.0101,417073,0,27779526
1545725440138,0.0099,417073,0,27779527
1545725441908,0.0140,417060,1,27779528
1545725441959,0.0230,417205,1,27779529
1545725443896,0.0051,416941,0,27779530
1545725443928,0.0050,416929,0,27779531
1545725446009,0.0490,417073,1,27779532
1545725448893,0.3847,416941,1,27779533
1545725450088,0.0285,417205,1,27779534
1545725450139,0.0101,417330,1,27779535
1545725450190,0.0304,417364,1,27779536
1545725454893,0.0024,417105,0,27779537
1545725455874,0.0056,417105,0,27779538
1545725455901,0.0080,417105,0,27779539
1545725455929,0.0031,417102,0,27779540
1545725455958,0.0673,417091,0,27779541
1545725456060,0.0024,417091,0,27779542
1545725457986,0.0101,417091,0,27779543
1545725458105,0.0101,417091,0,27779544
1545725458207,0.0505,417091,0,27779545
1545725464837,0.0101,417101,0,27779546
1545725465791,0.0193,417101,0,27779547
1545725467822,0.1090,417297,1,27779548
1545725467849,0.0031,417298,1,27779549
1545725467875,0.0080,417299,1,27779550
1545725467900,0.0080,417299,1,27779551
1545725467926,0.0100,417400,1,27779552
1545725467951,0.0010,417429,1,27779553
1545725468807,0.0609,417500,0,27779554
1545725477909,0.0075,417269,1,27779555
1545725478860,0.0048,417130,0,27779556
1545725480818,0.0024,417106,0,27779557
1545725483981,0.0017,417117,0,27779558
1545725487805,0.0019,417118,0,27779559
1545725489906,0.0016,417470,1,27779560
1545725492859,0.0101,417153,0,27779561
1545725504501,0.0031,417173,0,27779562
1545725504543,0.0418,417173,0,27779563
1545725504575,0.0080,417172,0,27779564
1545725505590,0.0350,417170,1,27779565
1545725506601,0.0070,417200,0,27779566
1545725517592,0.0080,417205,0,27779567
1545725517654,0.0030,417200,0,27779568
1545725517716,0.0300,417200,0,27779569
1545725520567,0.0060,417222,0,27779570
1545725520620,0.0619,417212,0,27779571
1545725522541,0.0060,417222,0,27779572
1545725524718,0.0080,417415,1,27779573
1545725524774,0.0020,417428,1,27779574
1545725529563,0.0080,417251,0,27779575
1545725529589,0.0021,417242,0,27779576
1545725530495,0.0080,417251,0,27779577
1545725530518,0.0425,417242,0,27779578
1545725536573,0.0054,417247,0,27779579
1545725536843,0.0060,417408,1,27779580
1545725540609,0.0240,417249,0,27779581
1545725541522,0.0060,417358,1,27779582
1545725545582,0.0050,417357,1,27779583
1545725545643,0.0010,417368,1,27779584
1545725546510,0.1500,417251,0,27779585
1545725549901,0.0060,417368,1,27779586
1545725554617,0.0060,417252,1,27779587
1545725555509,0.0001,417251,0,27779588
1545725555639,0.0079,417242,1,27779589
1545725555664,0.0445,417252,1,27779590
1545725556515,0.0080,417262,0,27779591
1545725556540,0.0666,417252,0,27779592
1545725556564,0.1054,417252,0,27779593
1545725556593,0.0870,417252,0,27779594
1545725556622,0.0001,417222,0,27779595
1545725556654,0.0001,417212,0,27779596
1545725556679,0.0002,417200,0,27779597
1545725556704,0.0005,417153,0,27779598
1545725556729,0.0009,417118,0,27779599
1545725556756,0.0013,417106,0,27779600
1545725556780,0.0001,417101,0,27779601
1545725556805,0.0010,417095,0,27779602
1545725556833,0.0001,417091,0,27779603
1545725556860,0.0059,417001,0,27779604
1545725556885,0.0059,416999,0,27779605
1545725556911,0.0010,416958,0,27779606
1545725556936,0.0100,416956,0,27779607
1545725556961,0.0200,416868,0,27779608
1545725556986,0.0100,416833,0,27779609
1545725557011,0.0493,416735,0,27779610
1545725557035,0.0110,416735,0,27779611
1545725557061,0.1500,416675,0,27779612
1545725557086,0.0120,416673,0,27779613
1545725557112,0.4159,416644,0,27779614
1545725557138,0.0600,416605,0,27779615
1545725557163,0.0500,416584,0,27779616
1545725557189,0.0050,416517,0,27779617
1545725557220,0.0050,416517,0,27779618
1545725557244,0.0050,416517,0,27779619
1545725557268,0.2500,416501,0,27779620
1545725557300,0.1200,416500,0,27779621
1545725557323,0.1185,416500,0,27779622
1545725557347,2.4400,416500,0,27779623
1545725557371,0.1200,416387,0,27779624
1545725557394,0.0217,416354,0,27779625
1545725557425,0.0600,416196,0,27779626
1545725557449,0.1438,416064,0,27779627
1545725558596,0.0031,416834,0,27779628
1545725558660,0.0049,416745,0,27779629
1545725558884,0.0060,417242,1,27779630
1545725559085,0.0001,417242,1,27779631
1545725561642,0.0010,417167,1,27779632
1545725561670,0.0050,417191,1,27779633
1545725565643,0.0060,417378,1,27779634
1545725566646,0.0080,417368,1,27779635
1545725566674,0.0050,417368,1,27779636
1545725566702,0.0031,417377,1,27779637
1545725566729,0.0554,417378,1,27779638
1545725566754,1.7925,417400,1,27779639
1545725566780,0.0059,417408,1,27779640
1545725566804,0.5701,417408,1,27779641
1545725567651,0.0500,416888,0,27779642
1545725569885,0.0730,417257,1,27779643
1545725570688,0.1854,416955,0,27779644
1545725570741,0.3400,416895,0,27779645
1545725570803,0.0060,416885,0,27779646
1545725571647,0.1266,416885,1,27779647
1545725571671,0.0010,417219,1,27779648
1545725571698,0.0469,417257,1,27779649
1545725572689,0.0010,416965,0,27779650
1545725574774,0.0024,416975,0,27779651
1545725578630,0.0031,416976,0,27779652
1545725578658,0.0060,416975,0,27779653
1545725578684,0.0080,416973,0,27779654
1545725578712,0.0080,416969,0,27779655
1545725578746,0.0254,416965,0,27779656
1545725578881,0.0050,417183,1,27779657
1545725578905,0.1500,417193,1,27779658
1545725578929,0.1199,417195,1,27779659
1545725578954,0.0600,417255,1,27779660
1545725578978,0.0050,417357,1,27779661
1545725579002,0.0050,417407,1,27779662
1545725579026,0.0050,417407,1,27779663
1545725579049,0.0525,417408,1,27779664
1545725582745,0.0106,416996,0,27779665
1545725584689,0.0060,417006,0,27779666
1545725584777,0.0041,417005,0,27779667
1545725585012,0.0019,417005,0,27779668
1545725585073,0.0010,416982,0,27779669
1545725585138,0.0236,416965,0,27779670
1545725585191,0.0090,416747,0,27779671
1545725585255,0.0200,416591,0,27779672
1545725585316,0.0100,416557,0,27779673
1545725585392,0.0187,416360,0,27779674
1545725585465,0.0378,416233,0,27779675
1545725590702,0.0100,416843,0,27779676
1545725590753,0.0010,416661,0,27779677
1545725597743,0.0031,416704,1,27779678
1545725597794,0.0300,416760,1,27779679
1545725598690,0.1210,416955,0,27779680
1545725598915,0.8459,416955,0,27779681
1545725598964,0.1000,416955,0,27779682
1545725600711,0.0100,416759,1,27779683
1545725602705,0.1234,416759,0,27779684
1545725605807,0.0120,416696,1,27779685
1545725605858,0.0080,416696,1,27779686
1545725605910,0.4800,416706,1,27779687
1545725606737,0.0650,416758,1,27779688
1545725610834,0.0161,416620,0,27779689
1545725611631,0.1200,416573,1,27779690
1545725612651,0.0009,416573,1,27779691
1545725612676,0.0991,416744,1,27779692
1545725612830,0.0840,416744,1,27779693
1545725613634,0.0060,416744,1,27779694
1545725614631,0.0061,416572,1,27779695
1545725616693,0.0233,416572,1,27779696
1545725616904,0.2500,416703,1,27779697
1545725616957,0.4762,416758,1,27779698
1545725617697,0.1500,416792,1,27779699
1545725617751,0.0500,416792,1,27779700
1545725617951,0.0770,416792,1,27779701
1545725618646,0.0230,416792,1,27779702
1545725618670,0.0010,416870,1,27779703
1545725618695,0.0100,416900,1,27779704
1545725618729,0.0200,416956,1,27779705
1545725618756,0.0160,416999,1,27779706
1545725620810,0.0080,416647,0,27779707
1545725620861,0.0080,416647,0,27779708
1545725620915,0.2000,416637,0,27779709
1545725622766,0.0300,416562,1,27779710
1545725631801,0.0120,416528,0,27779711
1545725632803,0.0010,416525,1,27779712
1545725633046,0.0080,416515,1,27779713
1545725633103,0.0220,416525,1,27779714
1545725633279,0.0601,416525,1,27779715
1545725633868,0.0180,416524,1,27779716
1545725640760,0.0430,416523,1,27779717
1545725641746,0.0100,416523,1,27779718
1545725642802,0.0080,416570,0,27779719
1545725643807,0.0010,416570,0,27779720
1545725644895,0.0080,416580,0,27779721
1545725644946,0.0020,416570,0,27779722
1545725645736,0.0074,416570,0,27779723
1545725647816,0.0080,416580,0,27779724
1545725647867,0.0426,416570,0,27779725
1545725655755,0.0008,416542,0,27779726
1545725656746,0.0080,416679,1,27779727
1545725656770,0.0330,416688,1,27779728
1545725657810,0.0080,416679,1,27779729
1545725657844,0.0030,416688,1,27779730
1545725657869,0.0010,416829,1,27779731
1545725657893,0.0010,416981,1,27779732
1545725657918,0.0268,417015,1,27779733
1545725657943,0.0200,417094,1,27779734
1545725657971,0.0150,417105,1,27779735
1545725657998,0.0100,417117,1,27779736
1545725658025,0.0100,417121,1,27779737
1545725658049,0.0052,417151,1,27779738
1545725661761,0.0010,416824,1,27779739
1545725661788,0.0200,417062,1,27779740
1545725661814,0.0100,417095,1,27779741
1545725661841,0.0150,417151,1,27779742
1545725661869,0.0080,417316,1,27779743
1545725661897,0.0080,417358,1,27779744
1545725661925,0.0340,417407,1,27779745
1545725689723,0.0960,417072,1,27779746
1545725689754,0.0004,417261,1,27779747
1545725689778,0.0230,417277,1,27779748
1545725690635,0.1260,417277,0,27779749
1545725690776,0.0546,417277,0,27779750
1545725690800,0.0080,416722,0,27779751
1545725690825,0.0031,416719,0,27779752
1545725690851,0.0090,416719,0,27779753
1545725690876,0.0100,416719,0,27779754
1545725690900,0.0153,416718,0,27779755
1545725691718,0.0080,417255,1,27779756
1545725692733,0.0080,417255,1,27779757
1545725699817,0.0080,417213,1,27779758
1545725699879,0.0031,417236,1,27779759
1545725699935,0.0198,417237,1,27779760
1545725701703,0.0010,417245,0,27779761
1545725702697,0.1000,417216,0,27779762
1545725703614,0.5900,417216,0,27779763
1545725703763,0.0010,417254,1,27779764
1545725703920,0.0208,417254,1,27779765
1545725703958,0.7592,417255,1,27779766
1545725704078,0.2528,417255,1,27779767
1545725704102,0.0080,417255,1,27779768
1545725704128,0.0901,417277,1,27779769
1545725704154,0.0100,417394,1,27779770
1545725706634,0.0800,417397,0,27779771
1545725707677,0.0800,417397,0,27779772
1545725709880,0.0090,417499,1,27779773
1545725709973,0.0011,417500,1,27779774
1545725712698,0.0320,417404,1,27779775
1545725713628,0.0080,417404,1,27779776
1545725716627,0.0030,417404,1,27779777
1545725716774,0.0360,417404,1,27779778
1545725718729,0.0410,417404,1,27779779
1545725718786,0.0800,417404,1,27779780
1545725718839,0.0800,417404,1,27779781
1545725718891,0.0800,417404,1,27779782
1545725718942,0.0080,417490,1,27779783
1545725718993,0.0080,417490,1,27779784
1545725719043,0.4768,417500,1,27779785
1545725730709,0.0080,417409,0,27779786
1545725730772,0.0600,417399,0,27779787
1545725731627,0.0080,417326,1,27779788
1545725732615,0.0300,417326,1,27779789
1545725736777,0.1000,417326,1,27779790
1545725736808,0.1801,417499,1,27779791
1545725737680,0.0470,417255,0,27779792
1545725764608,0.0031,417260,0,27779793
1545725764665,0.0080,417259,0,27779794
1545725764723,0.0080,417259,0,27779795
1545725764817,0.1837,417255,0,27779796
1545725765050,0.0100,417500,1,27779797
1545725767570,0.0060,417493,0,27779798
1545725769660,0.0190,417257,0,27779799
1545725769724,0.0230,417255,0,27779800
1545725772549,0.0360,417255,0,27779801
1545725773555,0.0010,417255,0,27779802
1545725774565,0.0050,417255,0,27779803
1545725784559,0.0055,417255,0,27779804
1545725784622,0.0005,417255,0,27779805
1545725785565,0.2254,417255,0,27779806
1545725788574,0.0060,417252,0,27779807
1545725794573,0.0390,417252,0,27779808
1545725795661,0.0060,417252,0,27779809
1545725798521,0.0080,417252,0,27779810
1545725798682,0.0080,417252,0,27779811
1545725799935,0.0060,417252,0,27779812
1545725800766,0.0080,417252,0,27779813
1545725800900,0.0031,417252,0,27779814
1545725800928,0.0049,417070,0,27779815
1545725801207,0.0031,417252,1,27779816
1545725801232,0.0190,417253,1,27779817
1545725801257,0.0109,417255,1,27779818
1545725803784,0.0080,417057,0,27779819
1545725803812,0.0426,417047,0,27779820
1545725813793,0.0048,417053,0,27779821
1545725815858,0.0032,417053,0,27779822
1545725815889,0.0002,417053,0,27779823
1545725831837,0.0002,417098,1,27779824
1545725832835,0.0080,417111,0,27779825
1545725833034,0.0100,416961,0,27779826
1545725833871,0.0013,416960,1,27779827
1545725836861,0.0080,417140,1,27779828
1545725836888,0.0250,417150,1,27779829
1545725838773,0.0080,416970,0,27779830
1545725838809,0.0080,416964,0,27779831
1545725838835,0.0220,416960,0,27779832
1545725844847,0.0080,417071,1,27779833
1545725844901,0.0270,417123,1,27779834
1545725874458,0.0080,416965,0,27779835
1545725874483,0.0290,416960,0,27779836
1545725877500,0.0060,416960,0,27779837
1545725881423,0.0060,416960,0,27779838
1545725887485,0.0503,416960,0,27779839
1545725888427,0.0060,416960,0,27779840
1545725890491,0.0080,417081,1,27779841
1545725890547,0.0006,417113,1,27779842
1545725891488,0.0302,416960,0,27779843
1545725891732,0.1727,416960,1,27779844
1545725894504,0.1271,416960,1,27779845
1545725895486,0.0080,416963,0,27779846
1545725895759,0.0180,416963,0,27779847
1545725897471,0.0410,416963,0,27779848
1545725898499,0.1020,416963,0,27779849
1545725898713,0.0002,416963,0,27779850
1545725899674,0.0080,416973,0,27779851
1545725899724,0.0020,416901,0,27779852
1545725900411,0.0080,416905,0,27779853
1545725900435,0.0020,416901,0,27779854
1545725900560,0.0100,416901,0,27779855
1545725901486,0.0341,417000,1,27779856
1545725902439,0.0410,416901,0,27779857
1545725902466,0.0090,416863,0,27779858
1545725903611,0.0010,416822,0,27779859
1545725903661,0.0100,416676,0,27779860
1545725903712,0.0010,416609,0,27779861
1545725903774,0.0236,416604,0,27779862
1545725903839,0.0054,416591,0,27779863
1545725907435,0.0031,416592,0,27779864
1545725907467,0.0049,416589,0,27779865
1545725911486,0.0031,416830,1,27779866
1545725911538,0.0042,416831,1,27779867
1545725913424,0.0030,416597,0,27779868
1545725915526,0.0050,416597,0,27779869
1545725915589,0.0100,416593,0,27779870
1545725916504,0.0161,416589,1,27779871
1545725916731,0.0080,416579,1,27779872
1545725916782,0.0460,416589,1,27779873
1545725916981,0.0002,416589,1,27779874
1545725917033,0.0029,416593,1,27779875
1545725917520,0.0090,416588,1,27779876
1545725917579,0.1970,416593,1,27779877
1545725917796,0.0100,416593,1,27779878
1545725918421,0.0010,416496,0,27779879
1545725918446,0.0190,416488,0,27779880
1545725919530,0.0003,416488,0,27779881
1545725919868,0.0080,416583,1,27779882
1545725919893,0.0054,416591,1,27779883
1545725919917,0.0080,416597,1,27779884
1545725920491,0.0014,416831,1,27779885
1545725920663,0.0067,416831,1,27779886
1545725920687,0.0080,416905,1,27779887
1545725920717,0.0283,416923,1,27779888
1545725921558,0.0010,416810,0,27779889
1545725922532,0.0429,416810,0,27779890
1545725922737,0.1402,416810,0,27779891
1545725922793,0.1000,416641,0,27779892
1545725922843,0.0534,416522,0,27779893
1545725923528,0.0080,416820,0,27779894
1545725923588,0.0010,416488,0,27779895
1545725923639,0.0011,416488,0,27779896
1545725926677,0.0024,416552,0,27779897
1545725926922,0.0024,416750,1,27779898
1545725927492,0.0076,416902,0,27779899
1545725928547,0.0003,416803,1,27779900
1545725928785,0.0781,416803,1,27779901
1545725934488,0.0080,416566,0,27779902
1545725934523,0.0020,416562,0,27779903
1545725936505,0.0001,416779,1,27779904
1545725938556,0.0080,416556,0,27779905
1545725938607,0.0021,416553,0,27779906
1545725941527,0.0850,416756,1,27779907
1545725942561,0.0001,416746,1,27779908
1545725944535,0.0429,416556,0,27779909
1545725945573,0.5000,416562,0,27779910
1545725945813,0.0080,416704,1,27779911
1545725945863,0.0100,416755,1,27779912
1545725945914,0.0080,416758,1,27779913
1545725945965,0.0080,416809,1,27779914
1545725948562,0.0114,416694,1,27779915
1545725949748,0.0080,416800,1,27779916
1545725949799,0.0030,416809,1,27779917
1545725950029,0.0047,416809,1,27779918
1545725950080,0.0020,416809,1,27779919
1545725950131,0.0233,416810,1,27779920
1545725950309,0.0100,416810,1,27779921
1545725950503,0.2967,416810,1,27779922
1545725951539,0.0101,416810,0,27779923
1545725951741,0.0024,416810,0,27779924
1545725951915,0.0060,416810,0,27779925
1545725952154,0.0700,416998,1,27779926
1545725952356,0.0031,416997,1,27779927
1545725952408,0.0019,416998,1,27779928
1545725952624,0.0015,416998,1,27779929
1545725952803,0.3425,416998,1,27779930
1545725952853,0.1575,417000,1,27779931
1545725953051,4.0230,417000,1,27779932
1545725953529,0.0857,417028,0,27779933
1545725954482,0.1214,417028,0,27779934
1545725959644,0.0080,417038,0,27779935
1545725959671,0.0550,417028,0,27779936
1545725959784,0.8488,417028,0,27779937
1545725960682,0.0100,416810,0,27779938
1545725961489,0.0010,416852,1,27779939
1545725962612,0.0101,416810,0,27779940
1545725970474,0.0100,416811,0,27779941
1545725970503,0.0090,416810,0,27779942
1545725972494,0.0104,416900,0,27779943
1545725973538,0.0120,416910,0,27779944
1545725973590,0.0616,416900,0,27779945
1545725976554,0.0071,416810,0,27779946
1545725989912,0.0119,416737,0,27779947
1545725989948,0.0080,416732,0,27779948
1545725989987,0.0080,416732,0,27779949
1545725990832,0.0060,416694,0,27779950
1545725990886,0.0600,416639,0,27779951
1545725990936,0.0010,416619,0,27779952
1545725990987,0.0600,416552,0,27779953
1545725991038,0.2766,416458,0,27779954
1545725996845,0.0300,416690,0,27779955
1545725996896,0.0300,416690,0,27779956
1545725996947,0.0019,416619,0,27779957
1545725996998,0.0381,416459,0,27779958
1545726007779,0.0080,416784,1,27779959
1545726007804,0.0020,416784,1,27779960
1545726007954,0.0060,416784,1,27779961
1545726007978,0.0010,416829,1,27779962
1545726008001,0.0030,416918,1,27779963
1545726014916,0.0010,416898,1,27779964
1545726014981,0.0050,416918,1,27779965
1545726015034,0.0040,416928,1,27779966
1545726015781,0.0048,416710,0,27779967
1545726020077,0.0024,416711,0,27779968
1545726020844,0.0080,416720,0,27779969
1545726020896,0.0007,416711,0,27779970
1545726021774,0.0003,416697,0,27779971
1545726024835,0.0002,416697,0,27779972
1545726026869,0.0031,416709,1,27779973
1545726026924,0.0344,416710,1,27779974
1545726026989,0.0050,416710,1,27779975
1545726027784,0.0050,416714,0,27779976
1545726029813,0.0030,416714,0,27779977
1545726029967,0.0003,416714,0,27779978
1545726033854,0.0023,416715,0,27779979
1545726034836,0.0008,416715,0,27779980
1545726034898,0.0287,416714,0,27779981
1545726035855,1.0000,416714,0,27779982
1545726036045,0.0002,416714,0,27779983
1545726036833,0.0090,416715,0,27779984
1545726036885,0.3062,416714,0,27779985
1545726037772,0.0058,416714,0,27779986
1545726037922,0.4431,416714,0,27779987
1545726037946,0.0055,416710,0,27779988
1545726039777,0.0014,416705,1,27779989
1545726040642,0.0086,416715,0,27779990
1545726040692,0.0007,416577,0,27779991
1545726045651,0.0050,416481,0,27779992
1545726045677,0.0100,416462,0,27779993
1545726045706,0.0050,416461,0,27779994
1545726045733,0.0100,416460,0,27779995
1545726046656,0.0050,416460,0,27779996
1545726046732,0.0100,416460,0,27779997
1545726046794,0.0100,416459,0,27779998
1545726046871,0.0050,416459,0,27779999
1545726046929,0.1700,416458,0,27780000
1545726047131,0.0015,416458,0,27780001
1545726047348,0.5785,416458,0,27780002
1545726047399,0.0010,416432,0,27780003
1545726057652,0.0361,416301,0,27780004
1545726057707,0.0289,416301,0,27780005
1545726058670,0.0006,416301,0,27780006
1545726059158,0.0191,416231,1,27780007
1545726059208,0.1100,416255,1,27780008
1545726059257,0.0031,416399,1,27780009
1545726059307,0.0600,416399,1,27780010
1545726059358,0.0100,416399,1,27780011
1545726059410,0.0100,416399,1,27780012
1545726059460,0.0100,416400,1,27780013
1545726059510,0.0100,416400,1,27780014
1545726059560,0.0100,416400,1,27780015
1545726059633,0.5307,416400,1,27780016
1545726059691,0.0100,416429,1,27780017
1545726059749,0.0100,416430,1,27780018
1545726060648,0.0028,416485,0,27780019
1545726060774,0.0080,416485,0,27780020
1545726060935,0.0504,416485,0,27780021
1545726061694,0.0100,416508,0,27780022
1545726061905,0.0010,416508,0,27780023
1545726062084,0.1803,416508,0,27780024
1545726062603,0.1000,416508,0,27780025
1545726062734,0.0151,416508,0,27780026
1545726062864,0.0650,416508,0,27780027
1545726065669,0.0200,416482,1,27780028
1545726068651,0.0080,416440,0,27780029
1545726068703,0.0010,416193,0,27780030
1545726068760,0.0011,416160,0,27780031
1545726068940,0.0100,416160,0,27780032
1545726070622,0.0028,416360,1,27780033
1545726071647,0.0019,416360,0,27780034
1545726071876,0.0330,416449,1,27780035
1545726073671,0.0133,416360,0,27780036
1545726073730,0.1754,416190,0,27780037
1545726073786,0.1692,416160,0,27780038
1545726073846,0.1441,416160,0,27780039
1545726073948,0.0013,416160,0,27780040
1545726074638,0.0100,416160,0,27780041
1545726075695,0.0014,416290,1,27780042
1545726077626,0.0100,416290,0,27780043
1545726077768,0.0186,416290,0,27780044
1545726077792,0.0211,416161,0,27780045
1545726079680,0.0100,416290,0,27780046
1545726079901,0.0010,416290,0,27780047
1545726080621,0.0176,416290,0,27780048
1545726080647,0.0010,416170,0,27780049
1545726080671,0.0317,416162,0,27780050
1545726083654,0.0017,416160,0,27780051
1545726091684,0.0340,416216,1,27780052
1545726091896,0.0080,416206,1,27780053
1545726091947,0.1414,416216,1,27780054
1545726091998,0.0025,416220,1,27780055
1545726093650,0.0011,416300,0,27780056
1545726093860,0.0028,416300,0,27780057
1545726094076,0.0080,416363,1,27780058
1545726094127,0.0010,416368,1,27780059
1545726094177,0.0600,416373,1,27780060
1545726094608,0.0100,416424,0,27780061
1545726094717,0.0100,416424,0,27780062
1545726095598,0.0300,416434,0,27780063
1545726095732,0.0200,416588,1,27780064
1545726095758,0.0010,416663,1,27780065
1545726095783,0.0390,416675,1,27780066
1545726096661,0.0602,416449,0,27780067
1545726096895,0.0028,416449,0,27780068
1545726097618,0.0199,416449,0,27780069
1545726097757,0.0317,416587,1,27780070
1545726097782,0.0100,416613,1,27780071
1545726097806,0.0090,416674,1,27780072
1545726097838,0.0193,416700,1,27780073
1545726098587,0.0101,416590,0,27780074
1545726100518,0.0700,416700,1,27780075
1545726100723,0.4554,416700,1,27780076
1545726103582,0.0080,416755,0,27780077
1545726103638,0.0220,416745,0,27780078
1545726104442,0.0080,416755,0,27780079
1545726104467,0.0426,416745,0,27780080
1545726105508,0.0100,416591,0,27780081
1545726105559,0.0090,416538,0,27780082
1545726105610,0.0033,416537,0,27780083
1545726107475,0.0504,416537,0,27780084
1545726111455,0.0080,416581,1,27780085
1545726111487,0.0061,416591,1,27780086
1545726112457,0.0080,416581,1,27780087
1545726112488,0.0290,416591,1,27780088
1545726115541,0.0090,416590,1,27780089
1545726116440,0.4683,416633,0,27780090
1545726120539,0.0100,416814,1,27780091
1545726120766,0.0132,416814,1,27780092
1545726120827,0.0003,416834,1,27780093
1545726120894,0.0080,416876,1,27780094
1545726120954,0.0010,416906,1,27780095
1545726121016,0.0100,416918,1,27780096
1545726121068,0.0375,416935,1,27780097
1545726122526,0.0890,416651,0,27780098
1545726124515,0.0031,416652,0,27780099
1545726124580,0.0069,416651,0,27780100
1545726124822,0.0041,416651,0,27780101
