Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,PL
1543559100000,485451,485451,484330,484330,0.4679,484890,-1,-1,-1350
1543559160000,484265,485111,484099,485111,2.1746,484605,0,-1,-1350
1543559220000,484924,485160,484426,484426,3.1993,484793,-1,-1,-1350
1543559280000,484200,485036,483960,485036,3.0537,484498,0,-1,-1350
1543559340000,485072,485237,484784,485000,2.4871,485010,-1,-1,-1350
1543559400000,485006,485442,485006,485394,1.1615,485224,0,-1,-1350
1543559460000,485300,486000,485115,485999,2.7581,485557,0,0,-1350
1543559520000,485984,486015,485786,485786,2.0529,485900,-1,-1,-1350
1543559580000,485713,485713,484847,484847,2.7373,485280,-1,-2,-1350
1543559640000,484858,485794,484846,485661,3.9146,485320,0,-1,-1350
1543559700000,485793,486000,485538,485988,1.6562,485769,0,0,-1350
1543559760000,486000,486500,485962,486051,4.2412,486231,0,0,-1350
1543559820000,486051,486432,485929,486056,1.0544,486180,0,0,-1350
1543559880000,486061,486061,485543,485854,0.9973,485802,-1,-1,-1350
