,0,1
10,2019-12-25 22:51:49.879664,"{'bids': [[7211.5, 374684.0], [7211.0, 66089.0], [7210.5, 186467.0], [7210.0, 112695.0], [7209.5, 74636.0], [7209.0, 55896.0], [7208.5, 112927.0], [7208.0, 48290.0], [7207.5, 253886.0], [7207.0, 55712.0], [7206.5, 176455.0], [7206.0, 49328.0], [7205.5, 47264.0], [7205.0, 185455.0], [7204.5, 176951.0], [7204.0, 205375.0], [7203.5, 235241.0], [7203.0, 68149.0], [7202.5, 197595.0], [7202.0, 167492.0], [7201.5, 25358.0], [7201.0, 27812.0], [7200.5, 45399.0], [7200.0, 224699.0], [7199.5, 170416.0]], 'asks': [[7212.0, 847997.0], [7212.5, 22859.0], [7213.0, 73523.0], [7213.5, 26852.0], [7214.0, 70270.0], [7214.5, 200660.0], [7215.0, 71296.0], [7215.5, 161201.0], [7216.0, 200153.0], [7216.5, 82024.0], [7217.0, 1728744.0], [7217.5, 142017.0], [7218.0, 233926.0], [7218.5, 152808.0], [7219.0, 94459.0], [7219.5, 243746.0], [7220.0, 213839.0], [7220.5, 121842.0], [7221.0, 254758.0], [7221.5, 229651.0], [7222.0, 164762.0], [7222.5, 116701.0], [7223.0, 116206.0], [7223.5, 177805.0], [7224.0, 96747.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
11,2019-12-25 22:52:50.192555,"{'bids': [[7211.5, 3234458.0], [7211.0, 404510.0], [7210.5, 109100.0], [7210.0, 170096.0], [7209.5, 143738.0], [7209.0, 45950.0], [7208.5, 199505.0], [7208.0, 238097.0], [7207.5, 78770.0], [7207.0, 45987.0], [7206.5, 117746.0], [7206.0, 159447.0], [7205.5, 121983.0], [7205.0, 162212.0], [7204.5, 118971.0], [7204.0, 36838.0], [7203.5, 247095.0], [7203.0, 35587.0], [7202.5, 32804.0], [7202.0, 36309.0], [7201.5, 46417.0], [7201.0, 82344.0], [7200.5, 158735.0], [7200.0, 227138.0], [7199.5, 260291.0]], 'asks': [[7212.0, 38984.0], [7212.5, 8686.0], [7213.0, 68260.0], [7213.5, 11112.0], [7214.0, 58011.0], [7214.5, 190504.0], [7215.0, 60055.0], [7215.5, 19914.0], [7216.0, 112329.0], [7216.5, 103451.0], [7217.0, 1422742.0], [7217.5, 20600.0], [7218.0, 118945.0], [7218.5, 57430.0], [7219.0, 23659.0], [7219.5, 58898.0], [7220.0, 277150.0], [7220.5, 37984.0], [7221.0, 615848.0], [7221.5, 139421.0], [7222.0, 130731.0], [7222.5, 38212.0], [7223.0, 99833.0], [7223.5, 149111.0], [7224.0, 176836.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
12,2019-12-25 22:53:50.540011,"{'bids': [[7212.0, 2501236.0], [7211.5, 945852.0], [7211.0, 272349.0], [7210.5, 86243.0], [7210.0, 95522.0], [7209.5, 71731.0], [7209.0, 106283.0], [7208.5, 124574.0], [7208.0, 178693.0], [7207.5, 34956.0], [7207.0, 124144.0], [7206.5, 168548.0], [7206.0, 73426.0], [7205.5, 112852.0], [7205.0, 139456.0], [7204.5, 110095.0], [7204.0, 62052.0], [7203.5, 168771.0], [7203.0, 66130.0], [7202.5, 16450.0], [7202.0, 34084.0], [7201.5, 34321.0], [7201.0, 26168.0], [7200.5, 88125.0], [7200.0, 246350.0]], 'asks': [[7212.5, 358869.0], [7213.0, 82713.0], [7213.5, 1603.0], [7214.0, 56466.0], [7214.5, 191574.0], [7215.0, 34964.0], [7215.5, 24040.0], [7216.0, 106886.0], [7216.5, 124998.0], [7217.0, 1421427.0], [7217.5, 22054.0], [7218.0, 129196.0], [7218.5, 42888.0], [7219.0, 18283.0], [7219.5, 35300.0], [7220.0, 254026.0], [7220.5, 161005.0], [7221.0, 489197.0], [7221.5, 172230.0], [7222.0, 113268.0], [7222.5, 192847.0], [7223.0, 140560.0], [7223.5, 157263.0], [7224.0, 129293.0], [7224.5, 77527.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
13,2019-12-25 22:54:50.889002,"{'bids': [[7212.0, 710917.0], [7211.5, 549443.0], [7211.0, 58706.0], [7210.5, 88603.0], [7210.0, 47361.0], [7209.5, 275841.0], [7209.0, 114720.0], [7208.5, 99590.0], [7208.0, 196515.0], [7207.5, 72768.0], [7207.0, 68583.0], [7206.5, 166902.0], [7206.0, 249741.0], [7205.5, 142550.0], [7205.0, 233052.0], [7204.5, 143989.0], [7204.0, 56205.0], [7203.5, 215314.0], [7203.0, 137257.0], [7202.5, 50967.0], [7202.0, 34229.0], [7201.5, 67817.0], [7201.0, 58132.0], [7200.5, 149904.0], [7200.0, 227764.0]], 'asks': [[7212.5, 934564.0], [7213.0, 172726.0], [7213.5, 3006.0], [7214.0, 55568.0], [7214.5, 201564.0], [7215.0, 38119.0], [7215.5, 46646.0], [7216.0, 204020.0], [7216.5, 94176.0], [7217.0, 1520249.0], [7217.5, 34037.0], [7218.0, 137388.0], [7218.5, 480419.0], [7219.0, 88923.0], [7219.5, 125871.0], [7220.0, 290968.0], [7220.5, 34379.0], [7221.0, 376448.0], [7221.5, 244451.0], [7222.0, 196822.0], [7222.5, 191823.0], [7223.0, 119313.0], [7223.5, 125070.0], [7224.0, 82808.0], [7224.5, 137785.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
14,2019-12-25 22:55:51.236740,"{'bids': [[7204.0, 728293.0], [7203.5, 3919.0], [7203.0, 6547.0], [7202.5, 23810.0], [7202.0, 106296.0], [7201.5, 16225.0], [7201.0, 41166.0], [7200.5, 42055.0], [7200.0, 104870.0], [7199.5, 32244.0], [7199.0, 112182.0], [7198.5, 169935.0], [7198.0, 175059.0], [7197.5, 157931.0], [7197.0, 282650.0], [7196.5, 69886.0], [7196.0, 144211.0], [7195.5, 80431.0], [7195.0, 122227.0], [7194.5, 172061.0], [7194.0, 100011.0], [7193.5, 145130.0], [7193.0, 118769.0], [7192.5, 30625.0], [7192.0, 87559.0]], 'asks': [[7204.5, 1251439.0], [7205.0, 106206.0], [7205.5, 78958.0], [7206.0, 67050.0], [7206.5, 106088.0], [7207.0, 74480.0], [7207.5, 362546.0], [7208.0, 235878.0], [7208.5, 157247.0], [7209.0, 125226.0], [7209.5, 122438.0], [7210.0, 110527.0], [7210.5, 139127.0], [7211.0, 121484.0], [7211.5, 115939.0], [7212.0, 119662.0], [7212.5, 219546.0], [7213.0, 154555.0], [7213.5, 36785.0], [7214.0, 51461.0], [7214.5, 145141.0], [7215.0, 147447.0], [7215.5, 43213.0], [7216.0, 243865.0], [7216.5, 100262.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
15,2019-12-25 22:56:51.636375,"{'bids': [[7204.0, 926020.0], [7203.5, 1889.0], [7203.0, 6134.0], [7202.5, 24097.0], [7202.0, 104464.0], [7201.5, 16005.0], [7201.0, 47015.0], [7200.5, 47957.0], [7200.0, 130383.0], [7199.5, 93891.0], [7199.0, 38741.0], [7198.5, 162101.0], [7198.0, 99016.0], [7197.5, 135219.0], [7197.0, 92056.0], [7196.5, 115236.0], [7196.0, 120103.0], [7195.5, 135607.0], [7195.0, 153979.0], [7194.5, 138312.0], [7194.0, 134573.0], [7193.5, 74090.0], [7193.0, 250893.0], [7192.5, 204121.0], [7192.0, 65904.0]], 'asks': [[7204.5, 938401.0], [7205.0, 159753.0], [7205.5, 123702.0], [7206.0, 278878.0], [7206.5, 13266.0], [7207.0, 53667.0], [7207.5, 92309.0], [7208.0, 132726.0], [7208.5, 91354.0], [7209.0, 294434.0], [7209.5, 57648.0], [7210.0, 96243.0], [7210.5, 257060.0], [7211.0, 83290.0], [7211.5, 117555.0], [7212.0, 122630.0], [7212.5, 243316.0], [7213.0, 91323.0], [7213.5, 111513.0], [7214.0, 146127.0], [7214.5, 69912.0], [7215.0, 298482.0], [7215.5, 86364.0], [7216.0, 152036.0], [7216.5, 88792.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
16,2019-12-25 22:57:51.953591,"{'bids': [[7200.0, 855124.0], [7199.5, 1608.0], [7199.0, 75254.0], [7198.5, 152587.0], [7198.0, 103235.0], [7197.5, 144145.0], [7197.0, 129020.0], [7196.5, 142621.0], [7196.0, 106370.0], [7195.5, 79228.0], [7195.0, 347498.0], [7194.5, 66262.0], [7194.0, 240532.0], [7193.5, 136939.0], [7193.0, 53781.0], [7192.5, 76547.0], [7192.0, 112368.0], [7191.5, 161705.0], [7191.0, 233420.0], [7190.5, 25645.0], [7190.0, 273765.0], [7189.5, 157366.0], [7189.0, 80590.0], [7188.5, 91617.0], [7188.0, 32294.0]], 'asks': [[7200.5, 927207.0], [7201.0, 104249.0], [7201.5, 14457.0], [7202.0, 107422.0], [7202.5, 107757.0], [7203.0, 171543.0], [7203.5, 92601.0], [7204.0, 18186.0], [7204.5, 102673.0], [7205.0, 483889.0], [7205.5, 32344.0], [7206.0, 86719.0], [7206.5, 165855.0], [7207.0, 88453.0], [7207.5, 147041.0], [7208.0, 161939.0], [7208.5, 148694.0], [7209.0, 114278.0], [7209.5, 147878.0], [7210.0, 141561.0], [7210.5, 50043.0], [7211.0, 237299.0], [7211.5, 80118.0], [7212.0, 14611.0], [7212.5, 234475.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
17,2019-12-25 22:58:52.290924,"{'bids': [[7208.5, 345178.0], [7208.0, 395.0], [7207.5, 70.0], [7207.0, 5613.0], [7206.5, 68623.0], [7206.0, 713.0], [7205.5, 30726.0], [7205.0, 50348.0], [7204.5, 311075.0], [7204.0, 31509.0], [7203.5, 130305.0], [7203.0, 192755.0], [7202.5, 333832.0], [7202.0, 220041.0], [7201.5, 463604.0], [7201.0, 74168.0], [7200.5, 460900.0], [7200.0, 225788.0], [7199.5, 46491.0], [7199.0, 107056.0], [7198.5, 229018.0], [7198.0, 49725.0], [7197.5, 260752.0], [7197.0, 85477.0], [7196.5, 89309.0]], 'asks': [[7209.0, 478230.0], [7209.5, 2583.0], [7210.0, 50318.0], [7210.5, 15976.0], [7211.0, 8876.0], [7211.5, 19937.0], [7212.0, 20987.0], [7212.5, 240295.0], [7213.0, 106785.0], [7213.5, 79479.0], [7214.0, 296525.0], [7214.5, 227351.0], [7215.0, 421913.0], [7215.5, 128220.0], [7216.0, 219660.0], [7216.5, 161123.0], [7217.0, 85933.0], [7217.5, 115215.0], [7218.0, 235462.0], [7218.5, 287604.0], [7219.0, 92281.0], [7219.5, 91909.0], [7220.0, 89144.0], [7220.5, 36925.0], [7221.0, 302158.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
18,2019-12-25 22:59:52.615082,"{'bids': [[7205.0, 16684.0], [7204.5, 1341.0], [7204.0, 21623.0], [7203.5, 11677.0], [7203.0, 786.0], [7202.5, 15462.0], [7202.0, 53747.0], [7201.5, 186504.0], [7201.0, 49702.0], [7200.5, 87651.0], [7200.0, 133756.0], [7199.5, 26244.0], [7199.0, 374466.0], [7198.5, 217034.0], [7198.0, 63380.0], [7197.5, 245589.0], [7197.0, 110061.0], [7196.5, 73720.0], [7196.0, 160799.0], [7195.5, 31189.0], [7195.0, 121917.0], [7194.5, 14491.0], [7194.0, 101411.0], [7193.5, 175898.0], [7193.0, 85334.0]], 'asks': [[7205.5, 1250118.0], [7206.0, 603598.0], [7206.5, 12391.0], [7207.0, 638.0], [7207.5, 144777.0], [7208.0, 37064.0], [7208.5, 311943.0], [7209.0, 650014.0], [7209.5, 190097.0], [7210.0, 65370.0], [7210.5, 150578.0], [7211.0, 139365.0], [7211.5, 58009.0], [7212.0, 148502.0], [7212.5, 141382.0], [7213.0, 121095.0], [7213.5, 97496.0], [7214.0, 155295.0], [7214.5, 16165.0], [7215.0, 232606.0], [7215.5, 73105.0], [7216.0, 127092.0], [7216.5, 172575.0], [7217.0, 157929.0], [7217.5, 127999.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
19,2019-12-25 23:00:52.936231,"{'bids': [[7202.0, 1246965.0], [7201.5, 86216.0], [7201.0, 135466.0], [7200.5, 15639.0], [7200.0, 73841.0], [7199.5, 336735.0], [7199.0, 100560.0], [7198.5, 148230.0], [7198.0, 111155.0], [7197.5, 87721.0], [7197.0, 123733.0], [7196.5, 85152.0], [7196.0, 210364.0], [7195.5, 124318.0], [7195.0, 262562.0], [7194.5, 71632.0], [7194.0, 100562.0], [7193.5, 166620.0], [7193.0, 71974.0], [7192.5, 134695.0], [7192.0, 63862.0], [7191.5, 23098.0], [7191.0, 124687.0], [7190.5, 86659.0], [7190.0, 197051.0]], 'asks': [[7202.5, 823688.0], [7203.0, 1355.0], [7203.5, 155660.0], [7204.0, 40776.0], [7204.5, 4814.0], [7205.0, 30119.0], [7205.5, 106283.0], [7206.0, 43453.0], [7206.5, 77034.0], [7207.0, 11280.0], [7207.5, 60640.0], [7208.0, 165274.0], [7208.5, 381215.0], [7209.0, 247788.0], [7209.5, 151100.0], [7210.0, 92559.0], [7210.5, 146308.0], [7211.0, 50832.0], [7211.5, 74487.0], [7212.0, 147697.0], [7212.5, 113818.0], [7213.0, 76658.0], [7213.5, 65287.0], [7214.0, 241514.0], [7214.5, 147855.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
20,2019-12-25 23:01:53.300528,"{'bids': [[7204.5, 73430.0], [7204.0, 16523.0], [7203.5, 882.0], [7203.0, 24394.0], [7202.5, 65869.0], [7202.0, 63037.0], [7201.5, 79061.0], [7201.0, 157431.0], [7200.5, 10899.0], [7200.0, 305974.0], [7199.5, 33800.0], [7199.0, 64299.0], [7198.5, 214873.0], [7198.0, 240583.0], [7197.5, 195710.0], [7197.0, 107338.0], [7196.5, 206284.0], [7196.0, 102957.0], [7195.5, 79243.0], [7195.0, 213838.0], [7194.5, 89649.0], [7194.0, 178025.0], [7193.5, 22168.0], [7193.0, 37556.0], [7192.5, 132642.0]], 'asks': [[7205.0, 1069237.0], [7205.5, 144885.0], [7206.0, 184671.0], [7206.5, 63128.0], [7207.0, 5569.0], [7207.5, 77075.0], [7208.0, 189282.0], [7208.5, 182400.0], [7209.0, 313988.0], [7209.5, 263132.0], [7210.0, 168673.0], [7210.5, 122259.0], [7211.0, 93154.0], [7211.5, 88238.0], [7212.0, 51910.0], [7212.5, 180281.0], [7213.0, 69142.0], [7213.5, 136635.0], [7214.0, 190269.0], [7214.5, 80337.0], [7215.0, 206556.0], [7215.5, 146952.0], [7216.0, 136936.0], [7216.5, 94875.0], [7217.0, 183948.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
